date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Total conventional power plant,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore
27/01/2023 01:00,5.38,487.536,9.393,1.854,16.411,11.643,2.128,2.316,0.148,0,42.039,57.568,29803.049,4.41,7.446
27/01/2023 02:00,5.333,484.726,9.29,1.828,16.42,11.712,2.127,2.315,0.17,0,42.034,58.074,29760.014,4.577,7.624
27/01/2023 03:00,5.3,486.446,9.275,1.8,16.437,11.823,2.124,2.312,0.165,0,42.135,58.861,29804.389,4.199,7.835
27/01/2023 04:00,5.281,483.947,9.412,1.793,16.448,11.704,2.124,2.342,0.165,0,42.195,60.467,29901.156,4.445,8.072
27/01/2023 05:00,5.264,488.742,10.369,1.822,16.446,12.066,2.125,2.337,0.124,0,43.467,60.334,30740.162,4.152,8.191
27/01/2023 06:00,5.273,488.945,11.501,1.93,16.461,13.756,2.131,2.355,1.212,0,47.416,63.583,32245.798,3.405,7.926
27/01/2023 07:00,5.296,489.632,11.93,1.855,16.443,15.02,2.127,2.362,1.651,0.003,49.532,67.171,33026.983,2.955,7.812
27/01/2023 08:00,5.335,481.06,12.23,1.962,16.429,15.498,2.125,2.639,3.323,0.158,52.244,69.559,33678.875,2.476,7.834
27/01/2023 09:00,5.361,479.67,12.381,1.979,16.686,15.584,2.126,2.735,3.465,1.073,52.977,70.28,34169.084,2.125,7.72
27/01/2023 10:00,5.402,486.935,12.443,1.892,16.97,15.288,2.128,2.697,2.043,2.374,51.57,71.341,34350.42,1.513,7.794
27/01/2023 11:00,5.44,485.865,12.519,1.919,16.975,15.621,2.125,2.696,1.56,3.351,51.496,72.237,34534.424,1.023,7.85
27/01/2023 12:00,5.455,490.45,12.674,1.969,16.931,15.592,2.126,2.715,1.042,3.808,51.079,72.054,34612.689,0.66,7.602
27/01/2023 13:00,5.458,496.14,12.784,1.83,16.89,15.458,2.125,2.56,0.7,3.58,50.518,70.976,34457.427,0.434,7.631
27/01/2023 14:00,5.433,501.401,12.759,1.828,16.421,15.63,2.127,2.427,0.54,2.706,49.903,69.116,33910.822,0.299,7.462
27/01/2023 15:00,5.416,507.899,12.86,1.947,16.289,15.768,2.124,2.431,1.09,1.401,50.561,68.186,33910.729,0.296,7.146
27/01/2023 16:00,5.451,509.672,12.971,2.008,16.282,15.669,2.123,2.435,2.224,0.255,51.704,67.751,33953.07,0.363,6.836
27/01/2023 17:00,5.47,495.104,12.996,2.068,16.256,15.57,2.123,2.437,4.523,0.001,53.904,69.809,33909.405,0.299,6.747
27/01/2023 18:00,5.514,493.072,13.011,2.048,16.29,15.66,2.123,2.422,4.963,0,54.469,69.252,33975.005,0.188,6.685
27/01/2023 19:00,5.509,505.139,13.005,1.851,16.285,15.534,2.124,2.421,3.901,0,53.269,67.034,33917.383,0.101,6.414
27/01/2023 20:00,5.525,529.461,12.981,1.798,16.349,15.286,2.123,2.416,1.49,0,50.646,63.241,33865.398,0.056,5.938
27/01/2023 21:00,5.523,541.179,12.714,1.848,16.332,14.305,2.123,2.423,0.831,0,48.728,60.264,33289.14,0.027,5.386
27/01/2023 22:00,5.513,549.924,12.527,1.887,16.317,13.634,2.122,2.41,0.75,0,47.761,58.061,32872.237,0.007,4.608
27/01/2023 23:00,5.458,562.213,12.405,1.881,16.293,12.369,2.121,2.396,0.617,0,46.201,55.116,32269.605,0.003,3.855
28/01/2023 00:00,5.387,568.88,11.557,1.773,16.243,12.43,2.121,2.399,0.71,0,45.46,52.551,31616.021,0,2.956
28/01/2023 01:00,5.32,576.953,10.607,1.765,16.274,12.195,2.12,2.396,0.27,0,43.863,50.979,30851.961,0.01,2.516
28/01/2023 02:00,5.282,578.364,10.086,1.789,16.313,12.074,2.121,2.408,0.243,0,43.245,50.503,30469.108,0.01,2.356
28/01/2023 03:00,5.256,578.801,9.893,1.811,16.32,12.013,2.122,2.395,0.181,0,42.924,50.878,30298.106,0.015,2.34
28/01/2023 04:00,5.245,577.309,9.689,1.849,16.324,12.039,2.121,2.377,0.13,0,42.681,50.34,30143.45,0.078,2.36
28/01/2023 05:00,5.238,576.711,9.69,1.821,16.232,12.099,2.122,2.348,0.028,0,42.518,49.94,30046.877,0.225,2.298
28/01/2023 06:00,5.262,576.1,10.259,1.73,16.233,11.996,2.119,2.339,0.085,0,43.03,50.089,30423.434,0.574,2.212
28/01/2023 07:00,5.299,568.597,10.851,1.693,16.246,12.923,2.119,2.362,0.407,0.005,44.909,52.454,31245.067,0.831,2.214
28/01/2023 08:00,5.356,563.581,11.212,1.777,16.27,13.327,2.119,2.395,0.512,0.209,45.834,55.763,31719.214,1.029,2.076
28/01/2023 09:00,5.385,544.277,11.322,1.814,16.276,13.568,2.118,2.398,1.299,1.434,46.98,58.627,31900.037,1.096,1.9
28/01/2023 10:00,5.429,527.769,11.319,1.753,16.328,13.588,2.121,2.384,1.471,2.896,47.211,60.406,31943.417,1.375,1.862
28/01/2023 11:00,5.46,518.693,11.281,1.74,16.401,13.584,2.12,2.384,1.063,4.039,46.833,61.453,31986.123,1.761,1.833
28/01/2023 12:00,5.489,506.525,11.209,1.763,16.397,13.544,2.117,2.405,0.763,4.964,46.435,62.229,31934.655,2.302,2.094
28/01/2023 13:00,5.503,505.441,11.146,1.78,16.434,13.324,2.117,2.406,0.224,5.148,45.65,61.542,31842.129,2.681,2.238
28/01/2023 14:00,5.493,504.476,11.12,1.754,16.373,13.45,2.114,2.424,0.391,4.28,45.873,60.752,31827.715,3.167,2.524
28/01/2023 15:00,5.492,518.135,11.138,1.709,16.451,13.51,2.115,2.394,0.253,2.435,45.862,59.583,31912.919,3.12,2.974
28/01/2023 16:00,5.491,530.215,11.258,1.7,16.425,13.534,2.115,2.421,0.551,0.511,46.305,58.754,32010.392,2.894,3.472
28/01/2023 17:00,5.492,513.989,11.3,1.65,16.443,13.653,2.115,2.442,1.846,0.005,47.797,61.238,32122.392,3.15,4.402
28/01/2023 18:00,5.528,505.67,11.166,1.613,16.397,13.722,2.115,2.445,1.94,0,47.785,61.426,32007.634,3.064,5.307
28/01/2023 19:00,5.564,504.314,10.809,1.594,16.12,13.542,2.115,2.435,1.206,0,46.227,59.551,31390.283,2.902,5.957
28/01/2023 20:00,5.594,497.88,10.088,1.581,15.335,13.014,2.115,2.434,0.764,0,43.75,57.115,29878.358,2.402,6.685
28/01/2023 21:00,5.599,489.956,9.181,1.618,14.872,12.485,2.115,2.42,0.901,0,41.975,55.075,28535.49,2.43,6.62
28/01/2023 22:00,5.559,472.494,8.164,1.741,13.857,12.098,2.116,2.432,1.247,0,39.913,53.907,26640.786,2.636,6.534
28/01/2023 23:00,5.533,459.082,7.562,1.598,12.519,11.256,2.116,2.426,0.326,0,36.205,52.919,24547.175,3.231,6.903
29/01/2023 00:00,5.459,436.888,7.313,1.597,11.399,10.401,2.116,2.399,0.452,0,34.08,51.931,22906.303,3.557,7.737
29/01/2023 01:00,5.388,416.799,6.374,1.554,10.793,10.662,2.117,2.402,0.424,0,32.772,49.824,21709.913,4.309,8.063
29/01/2023 02:00,5.337,405.324,5.914,1.685,10.559,10.589,2.116,2.389,0.935,0,32.503,48.542,21096.571,4.171,8.353
29/01/2023 03:00,5.3,405.121,5.611,1.585,10.533,10.747,2.116,2.372,0.408,0,31.787,47.801,20888.626,4.329,8.561
29/01/2023 04:00,5.272,395.476,5.007,1.609,10.637,10.587,2.115,2.387,0.019,0,30.751,49.645,20497.636,4.814,9.384
29/01/2023 05:00,5.269,389.61,4.757,1.606,10.622,10.601,2.115,2.389,0.016,0,30.501,48.987,20305.141,4.934,9.808
29/01/2023 06:00,5.267,383.76,4.659,1.562,10.579,10.674,2.116,2.394,0.199,0,30.62,48.891,20221.093,4.787,10.455
29/01/2023 07:00,5.3,380.99,4.806,1.571,10.791,10.797,2.115,2.386,0.113,0.004,31.008,49.701,20578.449,5.163,10.967
29/01/2023 08:00,5.337,374.861,4.848,1.604,11.375,10.737,2.115,2.391,0.444,0.363,31.911,52.143,21172.143,4.977,12.287
29/01/2023 09:00,5.37,359.271,4.999,1.596,11.503,11.083,2.115,2.391,0.623,1.893,32.714,55.991,21540.166,4.776,13.606
29/01/2023 10:00,5.417,338.055,5.347,1.579,10.806,10.932,2.116,2.394,1.285,3.76,32.88,58.132,21053.964,4.413,14.23
29/01/2023 11:00,5.458,323.724,5.3,1.583,10.559,11.029,2.116,2.401,0.837,5.326,32.241,59.849,20816.869,4.399,15.298
29/01/2023 12:00,5.466,315.443,5.513,1.589,10.261,11.006,2.115,2.428,0.568,6.385,31.891,60.182,20697.105,4.507,15.775
29/01/2023 13:00,5.463,311.391,5.568,1.6,10.093,11.4,2.115,2.448,0.227,6.553,31.85,60.388,20737.984,4.451,16.681
29/01/2023 14:00,5.468,315.071,5.525,1.595,10.007,11.216,2.115,2.434,0.308,5.118,31.604,58.323,20538.069,4.43,16.97
29/01/2023 15:00,5.432,321.4,5.278,1.576,9.765,11.308,2.114,2.417,0.122,2.913,31.006,57.676,20134.935,4.467,17.253
29/01/2023 16:00,5.441,319.694,4.952,1.532,9.848,11.463,2.115,2.469,0.465,0.813,31.312,57.414,20081.52,4.364,19.352
29/01/2023 17:00,5.425,295.294,4.539,1.537,9.656,11.486,2.115,2.457,2.513,0.012,32.765,60.449,19582.016,4.232,22.342
29/01/2023 18:00,5.443,280.907,4.542,1.514,9.322,11.447,2.114,2.465,3.514,0,33.405,62.366,19246.832,3.565,24.59
29/01/2023 19:00,5.467,269.242,4.287,1.591,8.847,10.971,2.115,2.361,1.514,0,30.096,61.327,18310.041,3.382,27.47
29/01/2023 20:00,5.5,247.684,3.964,1.576,7.568,10.131,2.115,2.366,1.091,0,27.235,60.353,16492.103,3.442,28.832
29/01/2023 21:00,5.502,238.375,3.933,1.567,7.097,8.972,2.113,2.326,0.717,0,25.157,59.474,15528.544,3.184,29.733
29/01/2023 22:00,5.471,237.154,3.899,1.638,7.181,8.567,2.113,2.3,1.392,0,25.452,59.029,15410.639,3.126,29.296
29/01/2023 23:00,5.426,234.113,3.712,1.597,7.218,8.601,2.108,2.221,1.426,0,25.285,56.159,15245.146,2.982,29.829
30/01/2023 00:00,5.344,228.603,3.404,1.606,7.169,8.307,2.107,2.221,0.355,0,23.562,55.368,14858.44,4.137,30.348
30/01/2023 01:00,5.268,234.495,3.527,1.618,7.437,8.071,2.109,2.221,0.282,0,23.647,53.682,15127.058,4.026,29.95
30/01/2023 02:00,5.236,235.393,3.539,1.565,7.516,7.84,2.11,2.231,0.196,0,23.431,52.861,15136.727,3.834,30.238
30/01/2023 03:00,5.216,236.892,3.611,1.645,7.58,7.955,2.11,2.199,0.176,0,23.63,54.157,15266.543,3.6,30.355
30/01/2023 04:00,5.192,248.162,3.909,1.694,8.248,8.336,2.11,2.201,0.201,0,25.005,55.045,16294.607,3.777,29.994
30/01/2023 05:00,5.184,255.875,4.195,1.601,8.667,9.105,2.111,2.242,0.426,0,26.746,58.894,17249.981,3.401,30.484
30/01/2023 06:00,5.2,246.442,4.343,1.712,8.451,10.304,2.109,2.252,2.469,0,29.927,64.561,17604.025,3.718,30.875
30/01/2023 07:00,5.227,236.827,4.566,1.668,8.213,10.738,2.108,2.246,4.668,0.005,32.54,69.72,17691.037,3.681,31.578
30/01/2023 08:00,5.308,237.539,5.081,1.689,8.445,10.896,2.108,2.235,5.663,0.467,34.428,72.95,18352.264,3.533,31.834
30/01/2023 09:00,5.352,242.876,5.356,1.572,8.523,11.06,2.107,2.206,2.474,2.4,31.727,73.742,18667.853,3.62,32.191
30/01/2023 10:00,5.381,236.612,5.138,1.543,8.42,10.718,2.105,2.385,0.917,4.699,29.683,74.681,18445.927,3.308,33.344
30/01/2023 11:00,5.412,233.454,5.277,1.737,8.46,10.968,2.101,2.516,0.871,6.052,30.193,75.237,18806.636,3.295,33.869
30/01/2023 12:00,5.462,231.918,5.358,1.837,8.165,10.947,2.1,2.711,0.968,6.432,30.249,75.859,18751.649,2.903,33.971
30/01/2023 13:00,5.49,233.319,5.324,1.743,8.107,10.783,2.113,2.725,0.423,6.139,29.474,75.738,18620.879,2.906,34.057
30/01/2023 14:00,5.483,237.786,5.35,1.881,8.421,10.508,2.11,2.712,0.746,4.61,29.847,73.653,18835.567,3.085,34.306
30/01/2023 15:00,5.438,248.811,5.444,1.761,8.904,10.566,2.109,2.707,0.641,2.544,30.371,73.136,19402.025,3.411,34.452
30/01/2023 16:00,5.426,252.141,5.549,1.729,8.726,10.969,2.11,2.73,1.776,0.626,31.86,72.965,19475.971,3.817,33.784
30/01/2023 17:00,5.426,251,5.504,1.795,8.555,11.232,2.109,2.768,2.309,0.006,32.478,73.3,19408.748,4.02,33.601
30/01/2023 18:00,5.461,247.883,5.445,1.843,8.594,11.153,2.108,2.76,2.502,0,32.562,74.908,19365.896,3.828,34.431
30/01/2023 19:00,5.489,242.157,5.434,1.759,8.292,10.943,2.107,2.503,3.022,0,32.301,72.259,18734.908,3.97,33.847
30/01/2023 20:00,5.515,243.647,5.488,1.82,7.922,10.288,2.107,2.135,1.138,0,29.079,68.103,17813.079,3.854,32.843
30/01/2023 21:00,5.522,249.613,5.437,1.792,8.055,9.285,2.108,2.143,0.336,0,27.365,65.31,17538.4,4.313,31.27
30/01/2023 22:00,5.53,255.437,5.353,1.795,8.114,8.968,2.107,2.133,0.159,0,26.834,63.663,17405.948,3.937,30.046
30/01/2023 23:00,5.495,258.845,5.137,1.897,8.083,9.233,2.107,2.116,0.156,0,26.831,61.217,17297.435,4.337,28.265
31/01/2023 00:00,5.436,260.11,4.968,1.757,8.045,9.128,2.102,2.119,0.12,0,26.481,60.643,17097.583,4.267,27.791
31/01/2023 01:00,5.378,261.322,5.104,1.757,7.716,9.583,2.108,2.125,0.173,0,26.809,59.237,17049.22,4.288,27.009
31/01/2023 02:00,5.348,260.656,5.196,1.747,7.331,9.295,2.107,2.103,0.162,0,26.194,58.65,16607.589,4.29,26.136
31/01/2023 03:00,5.306,262.662,5.181,1.728,7.197,9.506,2.105,2.12,0.163,0,26.272,58.437,16558.767,4.105,25.631
31/01/2023 04:00,5.252,266.494,5.198,1.733,7.235,9.915,2.107,2.115,0.168,0,26.737,58.879,16757.658,4.185,24.975
31/01/2023 05:00,5.239,266.358,4.98,1.761,7.468,10.777,2.108,2.168,0.561,0,28.061,61.19,17200.312,5.118,24.397
31/01/2023 06:00,5.256,271.283,5.223,1.735,8.073,12.318,2.107,2.191,1.61,0,31.522,65.916,18579.947,4.894,25.083
31/01/2023 07:00,5.298,263.859,5.479,1.742,8.58,12.438,2.108,2.272,4.39,0.006,35.267,71.589,19394.577,4.29,26.901
31/01/2023 08:00,5.352,258.693,5.491,1.699,8.783,12.244,2.106,2.607,5.484,0.705,36.715,73.618,19850.189,3.508,28.754
31/01/2023 09:00,5.398,252.871,5.344,1.721,8.631,12.287,2.106,2.834,4.454,3.071,35.654,73.895,19821.894,3.003,29.541
31/01/2023 10:00,5.433,249.924,5.294,1.683,8.528,12.254,2.108,2.841,1.527,5.004,32.552,74.191,19678.04,3.075,30.988
31/01/2023 11:00,5.483,244.085,5.374,1.684,8.52,12.283,2.108,2.833,1.552,5.593,32.67,74.783,19732.628,2.782,32.631
31/01/2023 12:00,5.53,237.552,5.385,1.67,8.269,11.741,2.105,2.836,1.387,5.162,31.723,75.09,19291.619,2.797,34.328
31/01/2023 13:00,5.512,237.47,5.369,1.654,8.308,11.483,2.105,2.805,1.027,4.749,31.098,75.029,19193.078,2.932,34.878
31/01/2023 14:00,5.457,239.092,5.456,1.655,8.222,11.08,2.099,2.809,0.681,2.971,30.345,73.904,19023.103,2.608,36.528
31/01/2023 15:00,5.267,241.191,5.6,1.702,8.263,11.3,2.102,2.788,1.183,1.468,31.236,74.053,19234.096,2.792,37.282
31/01/2023 16:00,5.275,238.075,5.518,1.747,7.785,11.11,2.103,2.656,0.351,0.368,29.524,72.511,18503.212,2.726,38.08
31/01/2023 17:00,5.289,233.984,5.554,1.728,7.622,11.019,2.104,2.537,0.919,0.005,29.755,73.35,18220.928,2.668,38.428
31/01/2023 18:00,5.306,235.601,5.666,1.691,7.656,11.656,2.104,2.579,1.684,0,31.345,73.383,18617.164,2.666,38.012
31/01/2023 19:00,5.38,232.749,5.564,1.775,7.383,11.138,2.102,2.358,1.502,0,30.046,71.389,17865.388,2.237,37.32
31/01/2023 20:00,5.526,228.587,5.535,1.655,7.085,10.297,2.102,2.303,0.983,0,28.305,69.352,17181.262,2.32,37.357
31/01/2023 21:00,5.566,220.652,5.509,1.6,6.358,9.776,2.1,2.214,0.476,0,26.432,66.86,16160.775,2.383,37.26
31/01/2023 22:00,5.557,220.519,5.494,1.58,6.185,9.112,2.103,2.213,0.443,0,25.548,64.486,15727.954,2.634,36.003
31/01/2023 23:00,5.514,213.535,4.912,1.565,5.867,8.951,2.103,2.163,0.155,0,24.15,61.266,14873.229,2.571,35.851
01/02/2023 00:00,5.413,207.174,4.477,1.603,5.683,8.585,2.101,2.132,0.021,0,22.998,59.526,14201.993,3.198,35.339
01/02/2023 01:00,5.373,203.851,4.257,1.551,5.598,8.518,2.102,2.09,0.121,0,22.686,58.36,13888.732,3.275,35.247
01/02/2023 02:00,5.286,210.615,4.218,1.548,5.732,8.778,2.102,2.059,0.16,0,23.051,57.518,14062.435,2.6,34.283
01/02/2023 03:00,5.249,206.946,4.276,1.571,5.699,8.222,2.1,2.069,0.171,0,22.538,56.884,13873.367,2.396,35.284
01/02/2023 04:00,5.217,204.382,4.358,1.532,5.662,8.18,2.098,2.043,0.176,0,22.517,57.918,13856.626,2.516,36.015
01/02/2023 05:00,5.199,206.313,4.511,1.544,5.784,8.847,2.099,2.079,0.215,0,23.535,59.944,14375.077,2.468,36.93
01/02/2023 06:00,5.203,217.772,4.78,1.537,6.692,9.826,2.097,2.177,0.884,0,26.456,64.555,15935.453,3.328,36.651
01/02/2023 07:00,5.254,213.394,5.147,1.498,6.787,10.316,2.094,2.315,3.681,0.008,30.339,70.248,16615.862,2.851,37.914
01/02/2023 08:00,5.319,215.033,5.219,1.492,7.263,10.535,2.099,2.5,4.544,0.399,32.161,73.052,17400.342,3.123,38.425
01/02/2023 09:00,5.359,221.563,5.207,1.532,7.756,10.615,2.101,2.725,3.737,2.003,32.14,73.647,18123.219,2.887,37.876
01/02/2023 10:00,5.399,222.93,5.091,1.629,7.87,10.695,2.096,2.86,1.675,3.905,30.287,73.993,18308.95,3.093,37.816
01/02/2023 11:00,5.445,221.895,4.921,1.594,8.073,10.641,2.094,2.875,1.216,5.274,29.82,74.889,18378.144,2.933,37.758
01/02/2023 12:00,5.488,223.314,4.912,1.6,8.047,10.81,2.096,3.043,1.176,5.639,30.084,74.686,18568.494,2.927,37.412
01/02/2023 13:00,5.481,216.074,4.682,1.676,7.341,10.342,2.099,2.883,1.128,4.978,28.475,73.227,17370.983,2.525,37.259
01/02/2023 14:00,5.457,217.6,4.696,1.822,7.349,10.328,1.896,2.885,1.828,3.535,28.982,72.687,17385.695,2.705,37.397
01/02/2023 15:00,5.416,222.783,5.075,1.783,7.452,9.816,1.726,2.885,0.638,1.995,27.591,72.798,17576.834,3.596,38.516
01/02/2023 16:00,5.392,225.834,5.154,1.647,7.403,9.889,2.008,2.964,0.574,0.547,27.993,71.722,17690.067,3.743,39.011
01/02/2023 17:00,5.375,231.666,5.311,1.576,8.078,9.487,2.064,2.968,0.837,0.01,28.745,73.377,18328.084,3.971,39.438
01/02/2023 18:00,5.41,228.088,5.415,1.63,8.092,9.195,2.083,2.787,1.18,0,28.752,73.089,18137.855,3.989,39.74
01/02/2023 19:00,5.435,227.719,5.433,1.553,8.177,9.507,2.085,2.415,0.785,0,28.403,71.952,17998.602,3.965,39.684
01/02/2023 20:00,5.442,222.95,5.206,1.56,7.998,8.748,2.085,2.357,0.826,0,27.22,69.799,17312.643,3.85,39.581
01/02/2023 21:00,5.437,221.139,5.059,1.553,7.782,8.13,2.086,2.307,0.696,0,26.06,66.756,16709.881,3.315,39.197
01/02/2023 22:00,5.424,219.363,4.767,1.599,7.623,7.729,2.089,2.282,0.485,0,24.975,64.108,16161.407,3.005,38.671
01/02/2023 23:00,5.377,216.044,4.572,1.624,7.562,7.17,2.094,2.213,0.414,0,24.025,60.806,15681.285,3.094,38.463
02/02/2023 00:00,5.287,204.404,4.285,1.578,6.805,6.828,2.092,2.183,0.053,0,22.246,59.314,14561.191,4.23,37.895
02/02/2023 01:00,5.257,207.465,4.264,1.638,7.012,6.834,2.092,2.173,0.243,0,22.618,57.449,14743.239,4.06,37.491
02/02/2023 02:00,5.217,206.23,4.094,1.556,6.995,6.801,2.091,2.164,0.165,0,22.311,57.199,14580.466,4.337,37.28
02/02/2023 03:00,5.178,212.274,4.252,1.542,7.304,6.675,2.09,2.09,0.164,0,22.574,58.16,14885.038,4.239,36.588
02/02/2023 04:00,5.177,221.146,4.47,1.566,7.637,7.093,2.094,2.035,0.187,0,23.516,58.401,15481.664,4.19,35.559
02/02/2023 05:00,5.187,243.446,5.029,1.57,8.5,7.833,2.096,2.113,0.119,0,25.69,59.96,17103.43,4.237,33.572
02/02/2023 06:00,5.229,274.178,6.18,1.628,10.035,9.177,2.096,2.178,0.515,0,30.181,63.489,20044.421,4.119,31.951
02/02/2023 07:00,5.281,297.571,7.61,1.65,10.657,10.734,2.099,2.299,1.892,0.013,35.29,66.822,22420.454,3.97,29.14
02/02/2023 08:00,5.314,315.494,8.668,1.566,11.07,11.655,2.106,2.371,2.849,0.457,38.718,69.832,24027.949,3.462,26.642
02/02/2023 09:00,5.379,337.053,9.111,1.558,11.966,12.238,2.113,2.408,1.842,2.102,39.679,72.094,25499.908,2.702,24.236
02/02/2023 10:00,5.45,351.677,9.69,1.601,12.707,12.297,2.108,2.393,1.198,3.993,40.394,72.737,26671.638,1.919,22.485
02/02/2023 11:00,5.488,360.707,9.764,1.569,13.184,11.661,2.11,2.449,0.477,5.494,39.644,73.15,27013.41,1.307,21.388
02/02/2023 12:00,5.522,362.95,9.138,1.619,13.594,10.903,2.105,2.435,0.47,6.316,38.645,73.026,26657.946,0.961,20.386
02/02/2023 13:00,5.512,377.023,9.368,1.648,13.921,10.776,2.098,2.448,0.46,6.262,39.071,71.986,27118.061,0.861,18.572
02/02/2023 14:00,5.478,399.722,10.02,1.673,13.985,11.422,2.096,2.426,0.699,4.893,40.648,70.832,27886.507,0.935,16.137
02/02/2023 15:00,5.431,423.782,10.38,1.811,14.084,11.481,2.097,2.451,1.622,2.604,42.115,68.792,28297.076,1.236,13.576
02/02/2023 16:00,5.417,435.839,10.426,1.942,14.213,11.678,2.097,2.46,3.053,0.538,43.927,67.604,28541.368,1.573,12.088
02/02/2023 17:00,5.42,423.588,10.27,1.969,14.235,11.816,2.104,2.471,5.366,0.006,46.262,70.602,28509.778,2.104,11.544
02/02/2023 18:00,5.427,410.366,10.228,1.836,14.24,11.772,2.109,2.473,6.092,0,46.913,70.975,28468.163,3.142,12.055
02/02/2023 19:00,5.476,411.097,10.222,1.813,14.33,11.643,2.108,2.474,3.551,0,44.328,69.081,28506.648,4.398,13.328
02/02/2023 20:00,5.534,403.692,9.64,1.759,14.333,10.82,2.109,2.446,1.532,0,40.88,66.668,27742.223,5.364,15.184
02/02/2023 21:00,5.565,382.904,8.987,1.721,14.098,9.738,2.108,2.446,1.248,0,38.623,64.684,26618.394,5.846,17.762
02/02/2023 22:00,5.538,359.875,7.579,1.722,13.712,8.815,2.107,2.446,0.593,0,35.251,62.567,24844.967,5.628,20.898
02/02/2023 23:00,5.489,312.802,6.064,1.773,10.823,7.948,2.102,2.382,0.16,0,29.478,60.242,20471.686,5.021,23.686
03/02/2023 00:00,5.407,275.899,6.122,1.76,8.778,7.513,2.1,2.545,0.182,0,27.239,57.363,18479.919,5.166,27.408
03/02/2023 01:00,5.355,256.533,6.094,1.718,7.83,7.505,2.099,2.502,0.011,0,26.041,57.198,17476.417,4.127,30.884
03/02/2023 02:00,5.298,244.169,5.887,1.71,7.63,7.285,2.099,2.447,0.116,0,25.464,57.043,16989.864,3.556,33.554
03/02/2023 03:00,5.249,239.892,6.022,1.764,7.677,7.218,2.1,2.392,0.258,0,25.667,57.086,17059.634,3.077,35.356
03/02/2023 04:00,5.224,235.433,6.247,1.734,7.615,7.38,2.099,2.333,0.213,0,25.887,59.536,17169.577,2.788,37.295
03/02/2023 05:00,5.19,238.117,6.41,1.699,7.948,7.442,2.096,2.334,0.228,0,26.458,62.108,17644.511,2.514,38.24
03/02/2023 06:00,5.203,243.237,6.917,1.718,8.724,8.247,2.093,2.224,0.464,0,28.67,67.758,18987.29,2.945,39.525
03/02/2023 07:00,5.233,252.811,7.395,1.737,9.32,8.689,2.097,2.179,0.381,0.01,30.062,70.512,20055.596,2.175,40.112
03/02/2023 08:00,5.305,258.706,7.908,1.696,9.681,8.869,2.094,2.496,0.467,0.323,31.515,72.36,21162.67,2.44,40.522
03/02/2023 09:00,5.347,259.314,7.773,1.721,9.738,9.093,2.091,2.738,0.194,1.183,31.627,73.566,21432.773,2.261,40.512
03/02/2023 10:00,5.383,248.444,7.406,1.73,9.107,8.858,2.092,2.922,0.141,2.622,30.525,75.054,20622.63,2.031,40.716
03/02/2023 11:00,5.437,240.466,7.586,1.703,8.894,8.826,2.091,2.912,0.108,4.255,30.417,77.141,20523.851,1.991,41.548
03/02/2023 12:00,5.48,236.529,7.708,1.712,8.711,8.756,2.091,2.873,0.17,4.863,30.309,76.473,20369.577,1.97,41.784
03/02/2023 13:00,5.467,236.932,7.484,1.741,8.763,8.775,2.091,2.867,0.393,4.556,30.373,74.744,20256.19,2.147,41.209
03/02/2023 14:00,5.44,240.262,7.338,1.761,8.764,8.988,2.092,2.937,0.398,3.45,30.517,73.728,20295.155,2.015,41.288
03/02/2023 15:00,5.391,245.279,7.311,1.74,8.667,9.101,2.089,2.979,0.077,1.837,30.225,72.714,20261.932,1.624,41.792
03/02/2023 16:00,5.392,255.494,7.502,1.749,8.947,9.349,2.087,3.043,0.532,0.444,31.458,71.212,20833.453,1.509,40.99
03/02/2023 17:00,5.367,259.738,7.81,1.748,9.221,9.511,2.091,3.18,2.287,0.005,34.1,72.25,21526.048,1.949,39.707
03/02/2023 18:00,5.397,259.235,7.962,1.715,9.138,9.318,2.091,2.795,1.4,0,32.704,71.938,21117.403,2.301,39.343
03/02/2023 19:00,5.424,253.001,7.383,1.69,8.928,8.768,2.091,2.279,0.402,0,29.851,69.121,19781.916,2.174,39.05
03/02/2023 20:00,5.457,253.595,6.843,1.651,8.769,8.474,2.091,2.29,0.114,0,28.58,65.08,19123.984,2.144,37.578
03/02/2023 21:00,5.475,252.471,6.476,1.648,8.81,7.959,2.09,2.282,0.545,0,28.163,63.373,18691.923,3.027,35.724
03/02/2023 22:00,5.465,264.526,6.594,1.626,9.139,7.552,2.089,2.285,0.555,0,28.213,59.753,18955.49,3.955,32.399
03/02/2023 23:00,5.418,280.427,6.225,1.658,9.579,7.499,2.089,2.332,0.339,0,28.063,57.243,19142.764,3.023,30.101
04/02/2023 00:00,5.355,296.016,5.437,1.627,10.163,7.153,2.091,2.239,0.174,0,27.258,54.057,18918.585,2.718,26.953
04/02/2023 01:00,5.287,327.109,5.527,1.656,10.422,7.132,2.091,2.251,0.176,0,27.599,50.915,19245.558,1.724,22.569
04/02/2023 02:00,5.242,363.775,6.323,1.701,10.756,7.245,2.092,2.236,0.345,0,28.997,48.12,20195.466,0.952,18.625
04/02/2023 03:00,5.207,397.795,6.864,1.7,11.151,7.473,2.094,2.263,0.544,0,30.388,48.017,21099.355,0.858,14.887
04/02/2023 04:00,5.195,430.775,6.963,1.705,11.52,7.657,2.094,2.236,0.403,0,30.872,48.294,21581.585,0.871,11.456
